Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",11,12/11/2020,Loteria del Cauca,2323,8992,179,Secos
"2,020",11,30/11/2020,Loteria del Cauca,2326,4802,122,Secos
"2,020",11,23/11/2020,Loteria del Cauca,2325,5882,71,Secos
"2,020",11,17/11/2020,Loteria del Cauca,2324,7998,54,Secos
"2,020",12,21/12/2020,Loteria del Cauca,2329,5192,128,Secos
"2,020",12,28/12/2020,Loteria del Cauca,2330,8986,180,Secos
"2,020",12,7/12/2020,Loteria del Cauca,2327,4484,186,Secos
"2,020",12,14/12/2020,Loteria del Cauca,2328,6348,170,Secos
"2,020",1,13/01/2020,Loteria del Cauca,2287,144,92,Secos
"2,020",1,8/01/2020,Loteria del Cauca,2286,1010,117,Secos
"2,020",1,27/01/2020,Loteria del Cauca,2289,1375,93,Secos
"2,020",1,20/01/2020,Loteria del Cauca,2288,4891,157,Secos
"2,020",2,3/02/2020,Loteria del Cauca,2290,184,34,Secos
"2,020",2,10/02/2020,Loteria del Cauca,2291,723,10,Secos
"2,020",2,17/02/2020,Loteria del Cauca,2292,1101,74,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2293,5911,110,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2294,9779,62,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2296,9622,124,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2297,1360,95,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2295,4246,70,Secos
"2,020",5,25/05/2020,Loteria del Cauca,2299,3467,174,Secos
"2,020",5,19/05/2020,Loteria del Cauca,2298,7377,107,Secos
"2,020",6,23/06/2020,Loteria del Cauca,2303,6077,113,Secos
"2,020",6,16/06/2020,Loteria del Cauca,2302,219,140,Secos
"2,020",6,1/06/2020,Loteria del Cauca,2300,7392,89,Secos
"2,020",6,8/06/2020,Loteria del Cauca,2301,4759,138,Secos
"2,020",6,30/06/2020,Loteria del Cauca,2304,30,8,Secos
"2,020",7,13/07/2020,Loteria del Cauca,2306,6731,131,Secos
"2,020",7,26/07/2020,Loteria del Cauca,2308,9746,1,Secos
"2,020",7,21/07/2020,Loteria del Cauca,2307,7306,104,Secos
"2,020",7,5/07/2020,Loteria del Cauca,2305,9510,175,Secos
"2,020",8,10/08/2020,Loteria del Cauca,2310,9769,52,Secos
"2,020",8,31/08/2020,Loteria del Cauca,2313,7571,168,Secos
"2,020",8,24/08/2020,Loteria del Cauca,2312,2443,32,Secos
"2,020",8,18/08/2020,Loteria del Cauca,2311,7101,126,Secos
"2,020",8,3/08/2020,Loteria del Cauca,2309,1451,187,Secos
"2,020",9,14/09/2020,Loteria del Cauca,2315,942,104,Secos
"2,020",9,28/09/2020,Loteria del Cauca,2317,5172,57,Secos
"2,020",9,8/09/2020,Loteria del Cauca,2314,9701,147,Secos
"2,020",9,21/09/2020,Loteria del Cauca,2316,872,186,Secos
"2,020",10,4/10/2020,Loteria del Cauca,2318,5710,158,Secos
"2,020",10,13/10/2020,Loteria del Cauca,2319,8715,44,Secos
"2,020",10,26/10/2020,Loteria del Cauca,2321,6422,162,Secos
"2,020",10,21/10/2020,Loteria del Cauca,2320,8773,178,Secos
"2,020",11,3/11/2020,Loteria del Cauca,2322,810,184,Secos
"2,020",11,23/11/2020,Loteria del Cauca,2325,5389,129,Secos
"2,020",11,30/11/2020,Loteria del Cauca,2326,6324,114,Secos
"2,020",11,17/11/2020,Loteria del Cauca,2324,9400,158,Secos
"2,020",11,12/11/2020,Loteria del Cauca,2323,6846,166,Secos
"2,020",12,7/12/2020,Loteria del Cauca,2327,2359,82,Secos
"2,020",12,28/12/2020,Loteria del Cauca,2330,2408,42,Secos
"2,020",12,14/12/2020,Loteria del Cauca,2328,5885,168,Secos
"2,020",12,21/12/2020,Loteria del Cauca,2329,1092,86,Secos
"2,020",1,20/01/2020,Loteria del Cauca,2288,3176,21,Secos
"2,020",1,13/01/2020,Loteria del Cauca,2287,6641,182,Secos
"2,020",1,27/01/2020,Loteria del Cauca,2289,6218,42,Secos
"2,020",1,8/01/2020,Loteria del Cauca,2286,2196,184,Secos
"2,020",2,17/02/2020,Loteria del Cauca,2292,5918,110,Secos
"2,020",2,3/02/2020,Loteria del Cauca,2290,807,31,Secos
"2,020",2,10/02/2020,Loteria del Cauca,2291,7555,4,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2294,5884,40,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2295,34,1,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2296,9083,29,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2297,5695,62,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2293,509,173,Secos
"2,020",5,25/05/2020,Loteria del Cauca,2299,4464,70,Secos
"2,020",5,19/05/2020,Loteria del Cauca,2298,4098,9,Secos
"2,020",6,16/06/2020,Loteria del Cauca,2302,9673,146,Secos
"2,020",6,1/06/2020,Loteria del Cauca,2300,1128,62,Secos
"2,020",6,30/06/2020,Loteria del Cauca,2304,4477,53,Secos
"2,020",6,23/06/2020,Loteria del Cauca,2303,6637,58,Secos
