Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",6,16/06/2020,Loteria de Medellin,4526,585,246,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,3120,123,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,5771,264,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,9837,330,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,635,142,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,7137,279,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,535,11,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,2603,225,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,4442,194,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,8937,300,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,3067,302,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,9052,190,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,3598,256,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,8298,300,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,7578,74,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,7122,238,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,8943,266,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,5441,135,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,2958,180,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,9100,325,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,5504,229,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,1298,285,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,7250,198,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,6025,267,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,338,49,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,6887,119,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,6886,137,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,9474,239,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,5859,146,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,6497,291,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,2889,79,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,4170,90,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,9514,236,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,2742,319,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,2414,212,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,2975,97,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,8686,147,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,9838,125,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,4436,143,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,8864,73,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,8545,49,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,2155,260,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,5850,166,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,2808,23,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,3079,93,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,6094,294,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,4019,266,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,1387,283,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,6405,110,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,6709,144,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,2404,229,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,3576,58,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,9104,246,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,4432,256,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,1101,46,Secos
