Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",2,21/02/2020,Loteria del Quindio,2702,5981,86,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,6924,67,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,6365,22,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,1034,37,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,3227,107,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,2561,5,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,6450,21,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,2726,115,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,672,73,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,1082,91,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,9949,76,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,4198,62,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,5276,122,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,997,35,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,9996,84,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,1327,15,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,7535,29,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,9943,89,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,7397,108,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,9128,79,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,4632,58,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,4179,125,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,8762,8,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,21,72,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,6026,117,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,5290,119,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,1068,81,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,9644,131,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,5986,103,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,5568,17,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,1014,66,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,4215,0,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,3487,120,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,184,132,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,7858,73,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,4575,18,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,7199,125,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,1692,126,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,4855,87,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,7670,13,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,3096,101,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,3851,114,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,275,78,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,2168,70,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,6961,65,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,7522,134,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,4341,62,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,8166,32,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,4938,94,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,1906,88,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,2113,43,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,3860,107,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,2307,84,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,202,31,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,5856,60,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,6547,13,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,8242,63,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,1980,117,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,1255,28,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,7881,51,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,8904,112,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,6810,74,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,4358,122,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,3362,103,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,2054,131,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,2145,114,Secos
"2,020",3,27/03/2020,Loteria del Quindio,2705,314,106,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,884,65,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,8599,99,Secos
"2,020",3,24/03/2020,Loteria del Quindio,2706,5632,4,Secos
"2,020",3,12/03/2020,Loteria del Quindio,2704,4118,113,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,2887,62,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,5282,43,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,5574,67,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,7392,17,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,501,96,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,3915,86,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,4172,124,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,4561,81,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,4536,36,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,7486,14,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,4222,91,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,780,68,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,5999,70,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,7779,62,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,3538,134,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,5161,34,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,5487,77,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,8043,75,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,1434,68,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,8386,69,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,3151,7,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,2681,120,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,2463,76,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,8852,70,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,3773,127,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,1881,16,Secos
