Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",1,8/01/2020,Loteria del Huila,4431,4438,48,Secos
"2,020",1,8/01/2020,Loteria del Huila,4431,5749,83,Secos
"2,020",1,29/01/2020,Loteria del Huila,4434,3578,82,Secos
"2,020",1,8/01/2020,Loteria del Huila,4431,9529,63,Secos
"2,020",1,15/01/2020,Loteria del Huila,4432,5296,90,Secos
"2,020",1,22/01/2020,Loteria del Huila,4433,9908,40,Secos
"2,020",1,29/01/2020,Loteria del Huila,4434,8324,14,Secos
"2,020",1,8/01/2020,Loteria del Huila,4431,5917,49,Secos
"2,020",1,15/01/2020,Loteria del Huila,4432,9597,73,Secos
"2,020",1,22/01/2020,Loteria del Huila,4433,5639,63,Secos
"2,020",1,22/01/2020,Loteria del Huila,4433,138,102,Secos
"2,020",1,29/01/2020,Loteria del Huila,4434,6955,110,Secos
"2,020",1,29/01/2020,Loteria del Huila,4434,1513,30,Secos
"2,020",1,22/01/2020,Loteria del Huila,4433,7913,34,Secos
"2,020",1,29/01/2020,Loteria del Huila,4434,817,19,Secos
"2,020",1,22/01/2020,Loteria del Huila,4433,1325,41,Secos
"2,020",2,19/02/2020,Loteria del Huila,4437,3011,76,Secos
"2,020",2,5/02/2020,Loteria del Huila,4435,5774,132,Secos
"2,020",2,27/02/2020,Loteria del Huila,4438,4637,135,Secos
"2,020",2,27/02/2020,Loteria del Huila,4438,3248,134,Secos
"2,020",2,27/02/2020,Loteria del Huila,4438,1164,105,Secos
"2,020",2,19/02/2020,Loteria del Huila,4437,8506,54,Secos
"2,020",2,5/02/2020,Loteria del Huila,4435,4167,105,Secos
"2,020",2,27/02/2020,Loteria del Huila,4438,3942,133,Secos
"2,020",2,5/02/2020,Loteria del Huila,4435,8667,135,Secos
"2,020",2,5/02/2020,Loteria del Huila,4435,2228,137,Secos
"2,020",2,19/02/2020,Loteria del Huila,4437,9990,79,Secos
"2,020",2,19/02/2020,Loteria del Huila,4437,6827,138,Secos
"2,020",2,12/02/2020,Loteria del Huila,4436,6905,109,Secos
"2,020",2,12/02/2020,Loteria del Huila,4436,6080,118,Secos
"2,020",2,19/02/2020,Loteria del Huila,4437,2573,97,Secos
"2,020",2,12/02/2020,Loteria del Huila,4436,5211,99,Secos
"2,020",2,12/02/2020,Loteria del Huila,4436,6484,33,Secos
"2,020",2,5/02/2020,Loteria del Huila,4435,8369,22,Secos
