Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",8,10/08/2020,Loteria de Boyaca,4323,1170,174,Secos
"2,020",8,24/08/2020,Loteria de Boyaca,4325,9679,324,Secos
"2,020",8,24/08/2020,Loteria de Boyaca,4325,474,323,Secos
"2,020",8,18/08/2020,Loteria de Boyaca,4324,8387,120,Secos
"2,020",8,24/08/2020,Loteria de Boyaca,4325,3371,306,Secos
"2,020",8,31/08/2020,Loteria de Boyaca,4326,2661,390,Secos
"2,020",8,31/08/2020,Loteria de Boyaca,4326,9352,94,Secos
"2,020",8,10/08/2020,Loteria de Boyaca,4323,6291,230,Secos
"2,020",8,3/08/2020,Loteria de Boyaca,4322,9495,79,Secos
"2,020",8,3/08/2020,Loteria de Boyaca,4322,7259,87,Secos
"2,020",8,10/08/2020,Loteria de Boyaca,4323,7352,356,Secos
"2,020",8,10/08/2020,Loteria de Boyaca,4323,430,44,Secos
"2,020",9,21/09/2020,Loteria de Boyaca,4329,3684,224,Secos
"2,020",9,21/09/2020,Loteria de Boyaca,4329,1972,29,Secos
"2,020",9,28/09/2020,Loteria de Boyaca,4330,788,184,Secos
"2,020",9,14/09/2020,Loteria de Boyaca,4328,8942,185,Secos
"2,020",9,21/09/2020,Loteria de Boyaca,4329,5229,189,Secos
"2,020",9,28/09/2020,Loteria de Boyaca,4330,3638,389,Secos
"2,020",9,7/09/2020,Loteria de Boyaca,4327,4081,356,Secos
"2,020",9,21/09/2020,Loteria de Boyaca,4329,5931,26,Secos
"2,020",9,7/09/2020,Loteria de Boyaca,4327,8442,178,Secos
"2,020",9,14/09/2020,Loteria de Boyaca,4328,5807,316,Secos
"2,020",9,7/09/2020,Loteria de Boyaca,4327,4166,2,Secos
"2,020",9,7/09/2020,Loteria de Boyaca,4327,5181,177,Secos
"2,020",9,7/09/2020,Loteria de Boyaca,4327,7126,127,Secos
"2,020",9,21/09/2020,Loteria de Boyaca,4329,239,158,Secos
"2,020",9,14/09/2020,Loteria de Boyaca,4328,7142,281,Secos
"2,020",9,14/09/2020,Loteria de Boyaca,4328,7834,379,Secos
"2,020",9,14/09/2020,Loteria de Boyaca,4328,6148,369,Secos
"2,020",9,28/09/2020,Loteria de Boyaca,4330,7897,301,Secos
"2,020",9,28/09/2020,Loteria de Boyaca,4330,8721,16,Secos
"2,020",9,28/09/2020,Loteria de Boyaca,4330,4038,256,Secos
"2,020",10,4/10/2020,Loteria de Boyaca,4331,4076,177,Secos
"2,020",10,4/10/2020,Loteria de Boyaca,4331,7976,396,Secos
